second,Volt
+162.2000E-06,-390.6250000E-03
+162.4000E-06,-375.0000000E-03
+162.6000E-06,-359.3750000E-03
+162.8000E-06,-390.6250000E-03
+163.0000E-06,-421.8750000E-03
+163.2000E-06,-421.8750000E-03
+163.4000E-06,-406.2500000E-03
+163.6000E-06,-359.3750000E-03
+163.8000E-06,-328.1250000E-03
+164.0000E-06,-359.3750000E-03
+164.2000E-06,-343.7500000E-03
+164.4000E-06,-375.0000000E-03
+164.6000E-06,-390.6250000E-03
+164.8000E-06,-421.8750000E-03
+165.0000E-06,-406.2500000E-03
+165.2000E-06,-421.8750000E-03
+165.4000E-06,-390.6250000E-03
+165.6000E-06,-375.0000000E-03
+165.8000E-06,-359.3750000E-03
+166.0000E-06,-359.3750000E-03
+166.2000E-06,-375.0000000E-03
+166.4000E-06,-375.0000000E-03
+166.6000E-06,-390.6250000E-03
+166.8000E-06,-390.6250000E-03
+167.0000E-06,-406.2500000E-03
+167.2000E-06,-375.0000000E-03
+167.4000E-06,-359.3750000E-03
+167.6000E-06,-359.3750000E-03
+167.8000E-06,-343.7500000E-03
+168.0000E-06,-359.3750000E-03
+168.2000E-06,-359.3750000E-03
+168.4000E-06,-375.0000000E-03
+168.6000E-06,-390.6250000E-03
+168.8000E-06,-390.6250000E-03
+169.0000E-06,-390.6250000E-03
+169.2000E-06,-265.6250000E-03
+169.4000E-06,+812.5000000E-03
+169.6000E-06,+937.5000000E-03
+169.8000E-06,+1.1093750000E+00
+170.0000E-06,+1.2031250000E+00
+170.2000E-06,+1.2031250000E+00
+170.4000E-06,+1.1562500000E+00
+170.6000E-06,+1.1718750000E+00
+170.8000E-06,+1.1875000000E+00
+171.0000E-06,+1.2187500000E+00
+171.2000E-06,+1.2187500000E+00
+171.4000E-06,+1.1718750000E+00
+171.6000E-06,+1.1406250000E+00
+171.8000E-06,+1.1250000000E+00
+172.0000E-06,+1.1250000000E+00
+172.2000E-06,+1.1250000000E+00
+172.4000E-06,+1.1718750000E+00
+172.6000E-06,+1.1875000000E+00
+172.8000E-06,+1.2187500000E+00
+173.0000E-06,+1.1875000000E+00
+173.2000E-06,+1.1718750000E+00
+173.4000E-06,+250.0000000E-03
+173.6000E-06,-31.2500000E-03
+173.8000E-06,-265.6250000E-03
+174.0000E-06,-406.2500000E-03
+174.2000E-06,-421.8750000E-03
+174.4000E-06,-375.0000000E-03
+174.6000E-06,-359.3750000E-03
+174.8000E-06,-375.0000000E-03
+175.0000E-06,-406.2500000E-03
+175.2000E-06,-421.8750000E-03
+175.4000E-06,-406.2500000E-03
+175.6000E-06,-390.6250000E-03
+175.8000E-06,-359.3750000E-03
+176.0000E-06,-359.3750000E-03
+176.2000E-06,-343.7500000E-03
+176.4000E-06,-359.3750000E-03
+176.6000E-06,-375.0000000E-03
+176.8000E-06,-390.6250000E-03
+177.0000E-06,-406.2500000E-03
+177.2000E-06,-390.6250000E-03
+177.4000E-06,-406.2500000E-03
+177.6000E-06,-390.6250000E-03
+177.8000E-06,-359.3750000E-03
+178.0000E-06,-359.3750000E-03
+178.2000E-06,-359.3750000E-03
+178.4000E-06,-375.0000000E-03
+178.6000E-06,-390.6250000E-03
+178.8000E-06,-390.6250000E-03
+179.0000E-06,-390.6250000E-03
+179.2000E-06,-375.0000000E-03
+179.4000E-06,-375.0000000E-03
+179.6000E-06,-359.3750000E-03
+179.8000E-06,-359.3750000E-03
+180.0000E-06,-359.3750000E-03
+180.2000E-06,-359.3750000E-03
+180.4000E-06,-359.3750000E-03
+180.6000E-06,-375.0000000E-03
+180.8000E-06,-375.0000000E-03
+181.0000E-06,-375.0000000E-03
+181.2000E-06,-390.6250000E-03
+181.4000E-06,+937.5000000E-03
+181.6000E-06,+828.1250000E-03
+181.8000E-06,+1.0468750000E+00
+182.0000E-06,+1.2031250000E+00
+182.2000E-06,+1.2343750000E+00
+182.4000E-06,+1.1875000000E+00
+182.6000E-06,+1.1562500000E+00
+182.8000E-06,+1.1875000000E+00
+183.0000E-06,+1.2343750000E+00
+183.2000E-06,+1.2187500000E+00
+183.4000E-06,+1.2031250000E+00
+183.6000E-06,+1.1562500000E+00
+183.8000E-06,+1.1562500000E+00
+184.0000E-06,+1.1250000000E+00
+184.2000E-06,+1.1250000000E+00
+184.4000E-06,+1.1406250000E+00
+184.6000E-06,+1.1718750000E+00
+184.8000E-06,+1.1875000000E+00
+185.0000E-06,+1.1875000000E+00
+185.2000E-06,+1.1875000000E+00
+185.4000E-06,+703.1250000E-03
+185.6000E-06,+78.1250000E-03
+185.8000E-06,-156.2500000E-03
+186.0000E-06,-359.3750000E-03
+186.2000E-06,-437.5000000E-03
+186.4000E-06,-406.2500000E-03
+186.6000E-06,-359.3750000E-03
+186.8000E-06,-375.0000000E-03
+187.0000E-06,-390.6250000E-03
+187.2000E-06,-406.2500000E-03
+187.4000E-06,-406.2500000E-03
+187.6000E-06,-390.6250000E-03
+187.8000E-06,-375.0000000E-03
+188.0000E-06,-359.3750000E-03
+188.2000E-06,-359.3750000E-03
+188.4000E-06,-359.3750000E-03
+188.6000E-06,-359.3750000E-03
+188.8000E-06,-375.0000000E-03
+189.0000E-06,-390.6250000E-03
+189.2000E-06,-406.2500000E-03
+189.4000E-06,+62.5000000E-03
+189.6000E-06,+750.0000000E-03
+189.8000E-06,+984.3750000E-03
+190.0000E-06,+1.1718750000E+00
+190.2000E-06,+1.2187500000E+00
+190.4000E-06,+1.1875000000E+00
+190.6000E-06,+1.1718750000E+00
+190.8000E-06,+1.1718750000E+00
+191.0000E-06,+1.2031250000E+00
+191.2000E-06,+1.2031250000E+00
+191.4000E-06,+1.2187500000E+00
+191.6000E-06,+1.1875000000E+00
+191.8000E-06,+1.1718750000E+00
+192.0000E-06,+1.1562500000E+00
+192.2000E-06,+1.1718750000E+00
+192.4000E-06,+1.1718750000E+00
+192.6000E-06,+1.1875000000E+00
+192.8000E-06,+1.2031250000E+00
+193.0000E-06,+1.2031250000E+00
+193.2000E-06,+1.2187500000E+00
+193.4000E-06,+1.1875000000E+00
+193.6000E-06,+1.1718750000E+00
+193.8000E-06,+1.1562500000E+00
+194.0000E-06,+1.1562500000E+00
+194.2000E-06,+1.1718750000E+00
+194.4000E-06,+1.1718750000E+00
+194.6000E-06,+1.1718750000E+00
+194.8000E-06,+1.1562500000E+00
+195.0000E-06,+1.1562500000E+00
+195.2000E-06,+1.1718750000E+00
+195.4000E-06,+1.1250000000E+00
+195.6000E-06,+1.1406250000E+00
+195.8000E-06,+1.1093750000E+00
+196.0000E-06,+1.1250000000E+00
+196.2000E-06,+1.1250000000E+00
+196.4000E-06,+1.1406250000E+00
+196.6000E-06,+1.1250000000E+00
+196.8000E-06,+1.1250000000E+00
+197.0000E-06,+1.1250000000E+00
+197.2000E-06,+1.1406250000E+00
+197.4000E-06,+1.0625000000E+00
+197.6000E-06,+171.8750000E-03
+197.8000E-06,-62.5000000E-03
+198.0000E-06,-265.6250000E-03
+198.2000E-06,-406.2500000E-03
+198.4000E-06,-437.5000000E-03
+198.6000E-06,-421.8750000E-03
+198.8000E-06,-421.8750000E-03
+199.0000E-06,-421.8750000E-03
+199.2000E-06,-453.1250000E-03
+199.4000E-06,-437.5000000E-03
+199.6000E-06,-421.8750000E-03
+199.8000E-06,-390.6250000E-03
+200.0000E-06,-375.0000000E-03
+200.2000E-06,-359.3750000E-03
+200.4000E-06,-375.0000000E-03
+200.6000E-06,-390.6250000E-03
+200.8000E-06,-406.2500000E-03
+201.0000E-06,-406.2500000E-03
+201.2000E-06,-453.1250000E-03
+201.4000E-06,-390.6250000E-03
+201.6000E-06,+875.0000000E-03
+201.8000E-06,+875.0000000E-03
+202.0000E-06,+1.0781250000E+00
+202.2000E-06,+1.2343750000E+00
+202.4000E-06,+1.2187500000E+00
+202.6000E-06,+1.1562500000E+00
+202.8000E-06,+1.1562500000E+00
+203.0000E-06,+1.2031250000E+00
+203.2000E-06,+1.2187500000E+00
+203.4000E-06,+1.1875000000E+00
+203.6000E-06,+1.1875000000E+00
+203.8000E-06,+1.1718750000E+00
+204.0000E-06,+1.1406250000E+00
+204.2000E-06,+1.1250000000E+00
+204.4000E-06,+1.1250000000E+00
+204.6000E-06,+1.1406250000E+00
+204.8000E-06,+1.1406250000E+00
+205.0000E-06,+1.1562500000E+00
+205.2000E-06,+1.1562500000E+00
+205.4000E-06,+1.1562500000E+00
+205.6000E-06,+953.1250000E-03
+205.8000E-06,-265.6250000E-03
+206.0000E-06,-406.2500000E-03
+206.2000E-06,-609.3750000E-03
+206.4000E-06,-671.8750000E-03
+206.6000E-06,-625.0000000E-03
+206.8000E-06,-578.1250000E-03
+207.0000E-06,-609.3750000E-03
+207.2000E-06,-640.6250000E-03
+207.4000E-06,-656.2500000E-03
+207.6000E-06,-640.6250000E-03
+207.8000E-06,-609.3750000E-03
+208.0000E-06,-593.7500000E-03
+208.2000E-06,-578.1250000E-03
+208.4000E-06,-578.1250000E-03
+208.6000E-06,-578.1250000E-03
+208.8000E-06,-593.7500000E-03
+209.0000E-06,-609.3750000E-03
+209.2000E-06,-625.0000000E-03
+209.4000E-06,-609.3750000E-03
+209.6000E-06,-421.8750000E-03
+209.8000E-06,+734.3750000E-03
+210.0000E-06,+890.6250000E-03
+210.2000E-06,+1.1562500000E+00
+210.4000E-06,+1.2187500000E+00
+210.6000E-06,+1.1562500000E+00
+210.8000E-06,+1.1093750000E+00
+211.0000E-06,+1.1093750000E+00
+211.2000E-06,+1.1406250000E+00
+211.4000E-06,+1.1718750000E+00
+211.6000E-06,+1.1562500000E+00
+211.8000E-06,+1.1093750000E+00
+212.0000E-06,+1.0937500000E+00
+212.2000E-06,+1.0781250000E+00
+212.4000E-06,+1.0781250000E+00
+212.6000E-06,+1.0937500000E+00
+212.8000E-06,+1.1093750000E+00
+213.0000E-06,+1.1406250000E+00
+213.2000E-06,+1.1406250000E+00
+213.4000E-06,+1.1562500000E+00
+213.6000E-06,+1.1406250000E+00
+213.8000E-06,+1.1250000000E+00
+214.0000E-06,+1.1093750000E+00
+214.2000E-06,+1.0937500000E+00
+214.4000E-06,+1.1093750000E+00
+214.6000E-06,+1.1250000000E+00
+214.8000E-06,+1.1250000000E+00
+215.0000E-06,+1.1250000000E+00
+215.2000E-06,+1.1406250000E+00
+215.4000E-06,+1.1250000000E+00
+215.6000E-06,+1.1250000000E+00
+215.8000E-06,+1.1093750000E+00
+216.0000E-06,+1.0937500000E+00
+216.2000E-06,+1.0937500000E+00
+216.4000E-06,+1.0937500000E+00
+216.6000E-06,+1.0937500000E+00
+216.8000E-06,+1.1093750000E+00
+217.0000E-06,+1.0937500000E+00
+217.2000E-06,+1.0937500000E+00
+217.4000E-06,+1.0781250000E+00
+217.6000E-06,+1.0625000000E+00
