second,Volt
+232.4000E-06,+265.6250000E-03
+232.6000E-06,+62.5000000E-03
+232.8000E-06,+62.5000000E-03
+233.0000E-06,+140.6250000E-03
+233.2000E-06,+203.1250000E-03
+233.4000E-06,+218.7500000E-03
+233.6000E-06,+203.1250000E-03
+233.8000E-06,+234.3750000E-03
+234.0000E-06,+265.6250000E-03
+234.2000E-06,+312.5000000E-03
+234.4000E-06,+390.6250000E-03
+234.6000E-06,+406.2500000E-03
+234.8000E-06,+437.5000000E-03
+235.0000E-06,+421.8750000E-03
+235.2000E-06,+421.8750000E-03
+235.4000E-06,+421.8750000E-03
+235.6000E-06,+437.5000000E-03
+235.8000E-06,+453.1250000E-03
+236.0000E-06,+1.0156250000E+00
+236.2000E-06,+1.4375000000E+00
+236.4000E-06,+1.6406250000E+00
+236.6000E-06,+1.8750000000E+00
+236.8000E-06,+1.8281250000E+00
+237.0000E-06,+1.7812500000E+00
+237.2000E-06,+1.7812500000E+00
+237.4000E-06,+1.7812500000E+00
+237.6000E-06,+1.7968750000E+00
+237.8000E-06,+1.7968750000E+00
+238.0000E-06,+1.7812500000E+00
+238.2000E-06,+1.7656250000E+00
+238.4000E-06,+1.7500000000E+00
+238.6000E-06,+1.7343750000E+00
+238.8000E-06,+1.7187500000E+00
+239.0000E-06,+1.7187500000E+00
+239.2000E-06,+1.7343750000E+00
+239.4000E-06,+1.7343750000E+00
+239.6000E-06,+1.7343750000E+00
+239.8000E-06,+1.7187500000E+00
+240.0000E-06,+1.7343750000E+00
+240.2000E-06,+1.7031250000E+00
+240.4000E-06,+1.7031250000E+00
+240.6000E-06,+1.6875000000E+00
+240.8000E-06,+1.6875000000E+00
+241.0000E-06,+1.7031250000E+00
+241.2000E-06,+1.7031250000E+00
+241.4000E-06,+1.7187500000E+00
+241.6000E-06,+1.7187500000E+00
+241.8000E-06,+1.7031250000E+00
+242.0000E-06,+1.7031250000E+00
+242.2000E-06,+1.7031250000E+00
+242.4000E-06,+1.6875000000E+00
+242.6000E-06,+1.7031250000E+00
+242.8000E-06,+1.7187500000E+00
+243.0000E-06,+1.7031250000E+00
+243.2000E-06,+1.6875000000E+00
+243.4000E-06,+1.7031250000E+00
+243.6000E-06,+1.7031250000E+00
+243.8000E-06,+1.7031250000E+00
+244.0000E-06,+1.6875000000E+00
+244.2000E-06,+1.6875000000E+00
+244.4000E-06,+1.6718750000E+00
+244.6000E-06,+1.6718750000E+00
+244.8000E-06,+1.6562500000E+00
+245.0000E-06,+1.6562500000E+00
+245.2000E-06,+1.6875000000E+00
+245.4000E-06,+1.6562500000E+00
+245.6000E-06,+1.6562500000E+00
+245.8000E-06,+1.6875000000E+00
+246.0000E-06,+1.6406250000E+00
+246.2000E-06,+1.6250000000E+00
+246.4000E-06,+1.6250000000E+00
+246.6000E-06,+1.6406250000E+00
+246.8000E-06,+1.6406250000E+00
+247.0000E-06,+1.6406250000E+00
+247.2000E-06,+1.6406250000E+00
+247.4000E-06,+1.6562500000E+00
+247.6000E-06,+1.6250000000E+00
+247.8000E-06,+1.6406250000E+00
+248.0000E-06,+1.6250000000E+00
+248.2000E-06,+1.6093750000E+00
+248.4000E-06,+1.6406250000E+00
+248.6000E-06,+1.6250000000E+00
+248.8000E-06,+1.6250000000E+00
+249.0000E-06,+1.6093750000E+00
+249.2000E-06,+1.6250000000E+00
+249.4000E-06,+1.6250000000E+00
+249.6000E-06,+1.6406250000E+00
+249.8000E-06,+1.6250000000E+00
+250.0000E-06,+1.6093750000E+00
+250.2000E-06,+1.5937500000E+00
+250.4000E-06,+1.6093750000E+00
+250.6000E-06,+1.6093750000E+00
+250.8000E-06,+1.5937500000E+00
+251.0000E-06,+1.5937500000E+00
+251.2000E-06,+1.5937500000E+00
+251.4000E-06,+1.5937500000E+00
+251.6000E-06,+1.5781250000E+00
+251.8000E-06,+1.5937500000E+00
+252.0000E-06,+1.5625000000E+00
+252.2000E-06,+1.5625000000E+00
+252.4000E-06,+1.5625000000E+00
+252.6000E-06,+1.5625000000E+00
+252.8000E-06,+1.5625000000E+00
+253.0000E-06,+1.5625000000E+00
+253.2000E-06,+1.5625000000E+00
+253.4000E-06,+1.5781250000E+00
+253.6000E-06,+1.5468750000E+00
+253.8000E-06,+1.5625000000E+00
+254.0000E-06,+1.5625000000E+00
+254.2000E-06,+1.5468750000E+00
+254.4000E-06,+1.5625000000E+00
+254.6000E-06,+1.5468750000E+00
+254.8000E-06,+1.5468750000E+00
+255.0000E-06,+1.5468750000E+00
+255.2000E-06,+1.5468750000E+00
+255.4000E-06,+1.5625000000E+00
+255.6000E-06,+1.5625000000E+00
+255.8000E-06,+1.5468750000E+00
+256.0000E-06,+1.4375000000E+00
+256.2000E-06,+406.2500000E-03
+256.4000E-06,+265.6250000E-03
+256.6000E-06,+46.8750000E-03
+256.8000E-06,+46.8750000E-03
+257.0000E-06,+125.0000000E-03
+257.2000E-06,+203.1250000E-03
+257.4000E-06,+203.1250000E-03
+257.6000E-06,+187.5000000E-03
+257.8000E-06,+218.7500000E-03
+258.0000E-06,+281.2500000E-03
+258.2000E-06,+343.7500000E-03
+258.4000E-06,+390.6250000E-03
+258.6000E-06,+421.8750000E-03
+258.8000E-06,+421.8750000E-03
+259.0000E-06,+406.2500000E-03
+259.2000E-06,+421.8750000E-03
+259.4000E-06,+406.2500000E-03
+259.6000E-06,+421.8750000E-03
+259.8000E-06,+437.5000000E-03
+260.0000E-06,+968.7500000E-03
+260.2000E-06,+1.3906250000E+00
+260.4000E-06,+1.5937500000E+00
+260.6000E-06,+1.8281250000E+00
+260.8000E-06,+1.7968750000E+00
+261.0000E-06,+1.7500000000E+00
+261.2000E-06,+1.7500000000E+00
+261.4000E-06,+1.7343750000E+00
+261.6000E-06,+1.7500000000E+00
+261.8000E-06,+1.7812500000E+00
+262.0000E-06,+1.7812500000E+00
+262.2000E-06,+1.7656250000E+00
+262.4000E-06,+1.7343750000E+00
+262.6000E-06,+1.7187500000E+00
+262.8000E-06,+1.7187500000E+00
+263.0000E-06,+1.7343750000E+00
+263.2000E-06,+1.7187500000E+00
+263.4000E-06,+1.7187500000E+00
+263.6000E-06,+1.7187500000E+00
+263.8000E-06,+1.7343750000E+00
+264.0000E-06,+1.7187500000E+00
+264.2000E-06,+1.6875000000E+00
+264.4000E-06,+1.6875000000E+00
+264.6000E-06,+1.6718750000E+00
+264.8000E-06,+1.6718750000E+00
+265.0000E-06,+1.6875000000E+00
+265.2000E-06,+1.6875000000E+00
+265.4000E-06,+1.7031250000E+00
+265.6000E-06,+1.6875000000E+00
+265.8000E-06,+1.6875000000E+00
+266.0000E-06,+1.6718750000E+00
+266.2000E-06,+1.6875000000E+00
+266.4000E-06,+1.6562500000E+00
+266.6000E-06,+1.6562500000E+00
+266.8000E-06,+1.6875000000E+00
+267.0000E-06,+1.6562500000E+00
+267.2000E-06,+1.6875000000E+00
+267.4000E-06,+1.6875000000E+00
+267.6000E-06,+1.6875000000E+00
+267.8000E-06,+1.6718750000E+00
+268.0000E-06,+1.6718750000E+00
+268.2000E-06,+1.6562500000E+00
+268.4000E-06,+1.6562500000E+00
+268.6000E-06,+1.6406250000E+00
+268.8000E-06,+1.6562500000E+00
+269.0000E-06,+1.6562500000E+00
+269.2000E-06,+1.6562500000E+00
+269.4000E-06,+1.6562500000E+00
+269.6000E-06,+1.6406250000E+00
+269.8000E-06,+1.6406250000E+00
+270.0000E-06,+1.6406250000E+00
+270.2000E-06,+1.6250000000E+00
+270.4000E-06,+1.6093750000E+00
+270.6000E-06,+1.6093750000E+00
+270.8000E-06,+1.5937500000E+00
+271.0000E-06,+1.6093750000E+00
+271.2000E-06,+1.6093750000E+00
+271.4000E-06,+1.6093750000E+00
+271.6000E-06,+1.6093750000E+00
+271.8000E-06,+1.5937500000E+00
+272.0000E-06,+1.5937500000E+00
+272.2000E-06,+1.5937500000E+00
+272.4000E-06,+1.5937500000E+00
+272.6000E-06,+1.5781250000E+00
+272.8000E-06,+1.5937500000E+00
+273.0000E-06,+1.5937500000E+00
+273.2000E-06,+1.6093750000E+00
+273.4000E-06,+1.5937500000E+00
+273.6000E-06,+1.5937500000E+00
+273.8000E-06,+1.5937500000E+00
+274.0000E-06,+1.5937500000E+00
+274.2000E-06,+1.5937500000E+00
+274.4000E-06,+1.5937500000E+00
+274.6000E-06,+1.5937500000E+00
+274.8000E-06,+1.5937500000E+00
+275.0000E-06,+1.5937500000E+00
+275.2000E-06,+1.5937500000E+00
+275.4000E-06,+1.5937500000E+00
+275.6000E-06,+1.5468750000E+00
+275.8000E-06,+1.5625000000E+00
+276.0000E-06,+1.5468750000E+00
+276.2000E-06,+1.5468750000E+00
+276.4000E-06,+1.5468750000E+00
+276.6000E-06,+1.5625000000E+00
+276.8000E-06,+1.5625000000E+00
+277.0000E-06,+1.5625000000E+00
+277.2000E-06,+1.5468750000E+00
+277.4000E-06,+1.5625000000E+00
+277.6000E-06,+1.5468750000E+00
+277.8000E-06,+1.5312500000E+00
+278.0000E-06,+1.5468750000E+00
+278.2000E-06,+1.5468750000E+00
+278.4000E-06,+1.5468750000E+00
+278.6000E-06,+1.5468750000E+00
+278.8000E-06,+1.5312500000E+00
+279.0000E-06,+1.5312500000E+00
+279.2000E-06,+1.5156250000E+00
+279.4000E-06,+1.5156250000E+00
+279.6000E-06,+1.5156250000E+00
+279.8000E-06,+1.5156250000E+00
+280.0000E-06,+1.4062500000E+00
+280.2000E-06,+359.3750000E-03
+280.4000E-06,+218.7500000E-03
+280.6000E-06,+31.2500000E-03
+280.8000E-06,+15.6250000E-03
+281.0000E-06,+109.3750000E-03
+281.2000E-06,+171.8750000E-03
+281.4000E-06,+187.5000000E-03
+281.6000E-06,+187.5000000E-03
+281.8000E-06,+203.1250000E-03
+282.0000E-06,+250.0000000E-03
+282.2000E-06,+328.1250000E-03
+282.4000E-06,+390.6250000E-03
+282.6000E-06,+406.2500000E-03
+282.8000E-06,+421.8750000E-03
+283.0000E-06,+406.2500000E-03
+283.2000E-06,+406.2500000E-03
+283.4000E-06,+406.2500000E-03
+283.6000E-06,+421.8750000E-03
+283.8000E-06,+468.7500000E-03
+284.0000E-06,+984.3750000E-03
+284.2000E-06,+1.4375000000E+00
+284.4000E-06,+1.6250000000E+00
+284.6000E-06,+1.8593750000E+00
+284.8000E-06,+1.7968750000E+00
+285.0000E-06,+1.7343750000E+00
+285.2000E-06,+1.7343750000E+00
+285.4000E-06,+1.7343750000E+00
+285.6000E-06,+1.7656250000E+00
+285.8000E-06,+1.7656250000E+00
+286.0000E-06,+1.7656250000E+00
+286.2000E-06,+1.7500000000E+00
+286.4000E-06,+1.7031250000E+00
+286.6000E-06,+1.7031250000E+00
+286.8000E-06,+1.7031250000E+00
+287.0000E-06,+1.7031250000E+00
+287.2000E-06,+1.7031250000E+00
+287.4000E-06,+1.7187500000E+00
+287.6000E-06,+1.7343750000E+00
+287.8000E-06,+1.7343750000E+00
+288.0000E-06,+1.6093750000E+00
+288.2000E-06,+546.8750000E-03
+288.4000E-06,+406.2500000E-03
+288.6000E-06,+171.8750000E-03
+288.8000E-06,+140.6250000E-03
+289.0000E-06,+234.3750000E-03
+289.2000E-06,+296.8750000E-03
+289.4000E-06,+312.5000000E-03
+289.6000E-06,+296.8750000E-03
+289.8000E-06,+328.1250000E-03
